overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
5.0,False,"09 7, 2009",AHX935LEAJB0,B0001FS9NE,,RGA,"I bought it two month ago, my modem and router are like 50 yards away from my bedroom, I was trying to get some internet access while I was watching tv or looking over my child, it was impossible not only for the distance, it was also for the material of the walls of the house, it is some kind of hard concrete that blocks away any type of signals, even 900 mhz frecuency from my wireless phones. I tried getting out the wireless router and aim it to the room, it did not work. I tried buying a wireless signal extender, did not work eather, I tried buying an extra large antenna that comes with a long cable, I hooked it to my router and put it rigth in the hallway aiming directly to my bedroom, it showed some signal but poorly enough to not be accesible. I was comited to find the solution and while I was searching around the internet I found this product. dessperate as I was I decided to try it even if I did not have any prior reference of it. I came home, hooked it and it has not stopped working since. I recomended it widely, easy to set up and noiseless.
Wonderful product, congrats.

Rafael.",IT works flawless,1252281600,,
5.0,True,"08 15, 2009",A13LA6WF3JLEZR,B0001FS9NE,,ZVaper,"Awesome throughput and very stable.  Once I upgraded the firmware it hasn't stalled or crashed on me once (not that it ever should).

If you are serious about home networking, skip the cheap stuff and get this.  You will not regret it!",By far the best switch I have owned!,1250294400,,
5.0,False,"08 10, 2009",A3ULWD7PM5OFKU,B0001FS9NE,,JA,"Power and layout are the two big advantages to this USB hub.  This hub has the power to drive not only the full USB 2.0 rated current capacities, but beyond.  It means that, for example, one of its USB ports can power up a Western Digital Passport external USB hard disk drive which is very unusual for a hub.  Since the idea of buying a USB hub is to move functions away from your limited number of computer USB ports (especially a notebook computer!), the more of those functions it can move, the better.  And this device will let you plug that Passport in where it is out of your way.  The device is well laid out, too.  The power, input USB port, and three of the seven USB output ports are on the back end of the device (above where it says ""T7Hub"" in the photograph) which makes cable routing easier for ""permanent"" devices like printers, scanners, etc., since the cables for those come from behind it (and don't clutter the front).  And that leaves the other four USB output ports on the front side where they are easy to access, like for a memory stick, or for that WD passport drive to do a monthly software backup.  The following hardware comes inside the box: the hub, its power supply, and a USB 2.0 cable.","Excellent device; if you buy one USB hub, this probably should be it.",1249862400,,
5.0,True,"08 2, 2009",A2G0N24AEIJNNO,B0001FS9NE,,Isaac Abouganem,"This switch have very good capabilites, vlan, trunk, LACP (Link aggregation or IEEE 802.1AX-2008), runs very cool and is rock solid.",Excelent Item,1249171200,,
5.0,False,"08 2, 2009",A1BEG723Q71PJF,B0001FS9NE,,message me,"This antenna is great.  I set it up at my house and it provides a good signal all the way to my guest house, which is 250ft away at least and with 5 walls between the computer and the router.  Worked better then ""extended range"" routers that were 8x more expensive.  If your router has a removable antenna and you need increased range buy this antenna, if you are worried it won't work buy it at Fry's and try it for a week, you won't be disappointed.","Long Range, No Problems, Low Cost",1249171200,,
5.0,False,"07 5, 2009",AX66F7XSJOSGL,B0001FS9NE,,Jay R. Baker,"This is a great little switch. I replaced a big 24 port gig switch with this to save some money on power and to reduce the amount of heat generated by my network gear in my home office. It runs cool and is part of their new ""green"" switch line that reduces power consumption in a number of ways. It does everything I expect higher end web-managed switches to do, and is extremely affordable. I like that 3Com has redesigned this line to have flat case tops instead of the rounded tops they used to have (no more need for the extra bracket in order to put something on top of it). Make sure that you upgrade the firmware on this switch right out of the box before doing ANYTHING else; there's a bug in the shipped firmware that will brick the switch when you set the password and you'll have to console into it to recover otherwise. The new firmware fixes that.","Great switch, great features, low cost.",1246752000,,
5.0,False,"07 1, 2009",AD8ZGXUGRN6YU,B0001FS9NE,,H. Perrins,"I am using this antenna on a RV mounted on a pole and attached to my rear
ladder. I am now able to pick up wifi in rv parks with weak signals.
A good buy",works as advertised,1246406400,,
5.0,True,"05 12, 2009",A1V77R4UCY12AF,B0001FS9NE,,Cheeky Monkey,"Easy to install, although one quick tech call to answer a question was required and was answered promptly. Small footprint, well made. Can't expect more for this kind of money.","Compact, works well, low cost",1242086400,,
5.0,False,"05 1, 2009",A3546LT0GSOAM0,B0001FS9NE,,Joyce Ann Scofield,"I got a new home computer and was transferring files from my work laptop using my old 10T hub.  After over an hour, it was only one third of the way done. In frustration I bought this Asante switch.  Once I hooked up the Asante, the whole thing copied in 12 minutes!  At first I didn't believe it had actually copied everything.  But it was all there, just 25 times faster.  I should have got a faster switch years ago.",Amazing Speed,1241136000,,
5.0,False,"04 2, 2009",A2Z9H86XRXBVEI,B0001FS9NE,,FERNANDO CASSIA,"It's been working like a charm for the last 5 years, non-stop.
I just wish Snapgear cared about its customers and updated the linux kernels for these devices.",Excellent product. Too bad the company seems to have discontinued it.,1238630400,,
5.0,False,"03 29, 2009",A9VCUBEYV1C60,B0001FS9NE,,Jason,"This switch was purchased for use as our primary gigabit LAN switch fabric, and it has worked as advertised out of the box. Since the model we purchased has been discontinued by 3Com, it's made it a great bargain from a price standpoint for a 48-port gigabit switch, as you can still find some new units. The web-based configuration management interface is well thought-out and easy to navigate. In our testing, we have found that the switch provides the LAN performance that we were looking for, so we are very satisfied with the purchase.","Might be discontinued by 3Com, but works great!",1238284800,,
5.0,True,"03 21, 2009",A3VTJA96JE1J0F,B0001FS9NE,,Ceramic Silicon,"Asant is the best. We love their products, just wished they made a 12-port unit in this family. We're in a mixed environment (2 Windoze, 10 Macs, printers and NAS's) and the flow in our units are extremely stable and high-speed. We've done throughput tests and they're pretty much up there at maximum. We have 3 lines in Cat-5e and the rest are Cat-6. The runs are between 3m/12ft and 25m 85ft. We have 4 Asants and would continue to have more. They truly are hassle-free.","True speeds, reliable",1237593600,,
5.0,True,"03 20, 2009",A1QNYLBG73QRNF,B0001FS9NE,,Neurasthenic,"The new 2009 Mac Pros have no firewire 400 ports, and a number of the add-in cards in the market work poorly in a Mac. This card, however, seems to work just fine. It installs in about a second and needs no drivers. Both ports become immediately available.

I've been testing mine with an iSight camera and a Lexar compactflash card reader. Given an ultra II compact flash card rated to ""minimum 9MB/second,"" I was able to copy a 1.90GB file at a pace of 9.2 MB/second. This is only about 20% the theoretical speed of a firewire 400 port, but I don't have any higher speed firewire device handy on which to apply tougher testing.

Note that the card does not support Target Disk Mode on the Mac.",works just fine in a 2009 (nehalem) Mac Pro,1237507200,,
5.0,False,"03 20, 2009",A3QL0X6SQMBKET,B0001FS9NE,,C. Roork,"Got this router about a year ago and it has been absolutely trouble-free ever since. I've had three previous wireless routers and they all began to malfunction within a few months of service. This one is as reliable as the sunrise and pretty inexpensive, making it a pretty good buy. At the moment I have my desktop, printer/fax/copier/scanner, laptop and one Panasonic network security camera connected to this router, all wireless, and they all work very reliably. Not a high-end router, but very reliable. Kinda like a VW Bug, not real sexy, but does what it was intended to do.",Habu,1237507200,,
5.0,True,"03 19, 2009",AW0UV7Z8909P6,B0001FS9NE,,Timothy R. Long,"First one I ever bought, so far so good.  Seems to work well and installation was easy, except that the installation instructions were difficult to follow.  I called my cable company and they helped me figure out what to do.",Wireless-G Cable/DSL Router,1237420800,,
5.0,True,"02 1, 2009",AZAIARFUW642T,B0001FS9NE,,AM Jellow jackets,"This is the perfect switch for someone looking for an affordable managed switch, quite and robust.",Switch strong as a rock and with Vlan capability,1233446400,,
5.0,True,"11 25, 2008",A59KQIXI6WC9Z,B0001FS9NE,,Belle from the South,This modem is just GREAT!  I still use dial-up and this more than fits the bill (much faster than my old modem).  It was very easy to install on my new home built computer that uses Vista Home Premium. I have been using it for about a month now and have had no problems. Thank You Amazon.com for the great service you gave me and I will definitely be using you again for future purchases.,GREAT MODEM...,1227571200,,
5.0,True,"11 16, 2008",A1X2L1N2JXP678,B0001FS9NE,,Juldoo,"This wi fi gaming access point was so easy to set up. My Wii, DS and PSP connected to it with no problem. It only takes a few minutes to set up.
If only, everything can be this easy.",Easy Setup,1226793600,,
5.0,False,"10 31, 2008",AWSD1RI7NZXQN,B0001FS9NE,,M. Zietlow,"These things are bullet proof and blow the Cisco LinkSys gear out of the water.  If you need the ability for two separate networks to talk to each other (VLANS), This is the switch for you.  If all you need is a simple GigE switch, check out the ProCurve 1400-8 G switch.

The ProCurves are build smarter and do not overheat.  I've burnt through several Linksys Cisco and Dlink switches. These guys serriosuly need to advertise better.  I would have saved 100's if I just purchased a ProCurve to begin with.",Great home switch with VLAN support!,1225411200,,
5.0,False,"10 17, 2008",A1U20RFLIPSH78,B0001FS9NE,,James Vaughn,We were struggling with how to share a limited resource that needed to be tested by several developers.  The test resource was off in a room far away from me and upstairs from another developer.  Loading our tests onto laptops was a pain.  With Anywhere USB we can all share.  We all run Messenger to chat to coordinate access.  It even works over our wireless lan.  I have used Digi products for years.  As always they just work without any fuss.  Configuration was mostly easy.  It takes a few minutes to load all the drivers.  But once that is done....It just works.  No hassle the next morning.  Great product Digi.  It is a delight to work with such well designed equipment as all the products I have used from Digi.,Digi come through again - Great Product,1224201600,,
5.0,True,"10 3, 2008",AAHO1BZJSHNMM,B0001FS9NE,,Sara Wells,"This is a great USB hub, it works perfectly! I love the blue illumination, so you can see that it's working with a quick glance.",Irocks Red,1222992000,,
5.0,False,"09 11, 2008",A1TKPBCD3A1814,B0001FS9NE,,Jane Austen,"I don't have this exact model, I have Zoom's Model #3048, which is nearly identical. I've had it for just over five months, (got it at Staples), and it's a terrific modem. Very reliable and stable. If you're in the market for an external modem, I highly recommend this one.",Terrific Modem!,1221091200,,
5.0,True,"09 5, 2008",AIOBOYCO1TPKR,B0001FS9NE,,J. Monteleone,Arrived in several days and worked perfectly in my old Windows 2000 notebook.  Terrific product.  Thanks.,Worked great!,1220572800,,
5.0,False,"05 27, 2008",A3RA7ZWPU69LZ7,B0001FS9NE,,S. Mayer,"I bought this video splitter for a work tradeshow - it was excellent! Plug in all your sources, push the power button to ON, and you're done. If only the rest of the electronics were that easy...",Works it does,1211846400,,
5.0,True,"05 22, 2008",A2J8C4ZZ6VZ343,B0001FS9NE,,Eric Christoffersen,Far as I can tell the unit works just fine.  I have it connecting my home office and residential network and works as intended.  Didn't want to spend the money for the managed switch as I don't need it yet so for the price it works great.,Works as described,1211414400,,
5.0,True,"04 28, 2008",A2YNK2QNZ9V9AY,B0001FS9NE,,J. Frank,"Bought this card to augment the number of Firewire ports in my new MacPro (only design flaw I find in that computer...not enough Firewire inputs for professional use). It replaced the first Sonnet card I bought as that one (a combo USB/Firewire card) didn't play well with my computer for what I needed (word to wise - before buying a PCI card make sure that your peripherals will work with it. Firebox, for instance, needs a specific chipset and Firewire only cards to work...something buried on their website).

Card installed easily and has worked beautifully with no problems.

Big rave to Sonnet's customer service, btw, for helping me troubleshoot and giving me all the information I needed. About the best I've encountered.",Does what it should and does it well,1209340800,,
5.0,True,"04 12, 2008",A2BTEQDVP0K16I,B0001FS9NE,,Mark,I needed to be able to switch a single computer between two completely different networks and I wanted it to be a physical switch so only one cable was actually connected to the computer at a time.  This product did the trick perfectly.,Works as advertised,1207958400,,
5.0,False,"03 19, 2008",A19Z5DWI7LN1H2,B0001FS9NE,,PJ&#039;sPal,"If you can find it, buy it.  Gigabit speed is outstanding.
Plug and play.",Excellent Switch,1205884800,,
5.0,True,"03 1, 2008",A3LDLV1GWQJLEQ,B0001FS9NE,,E. Talerico,"Not much you can say about this hub - it does what its supposed to!  I have a lot of FireWire devices, most of which have two ports - but its nice central location to plug them into instead of daisychaining!  I don't have to keep the devices next to each other anymore!",Basic functions - works perfectly!,1204329600,,
5.0,True,"02 15, 2008",A1V3PCKVCJ3TTZ,B0001FS9NE,,Henry Wolford,"What's not to love about a plug-n-play little hockey puck which solves so many of my connectivity problems.  My Mac G4 MDD is notorious for having too few USB and Firewire connections, and a power supply which is a bit week for daisy chained devices.  This powered hub solved my problems and it was a simple as, open the box, hook it up, turn it on, and start using it.",Little workhorse,1203033600,,
5.0,True,"02 13, 2008",A27ORDOHS7TN8Z,B0001FS9NE,,Amazon Customer,After a long search I was finally able to locate this modem that is not only a fax and data modem but also a voice modem.  Voice modem is essential for answering machine type software on my computer.  The product is working as expected.,Multi tech multi modem,1202860800,,
5.0,True,"01 24, 2008",APU7YT7IBAR1H,B0001FS9NE,,Gara,"A great little hub for those of us still wired to each other, very fast, no set up issues, just plug it in and it works, with auto speed sensing and nice activity display lights. Perfect for a wired home or small office network.",Cables? What's that?,1201132800,,
5.0,True,"01 14, 2008",AFIYDMQDPNCCW,B0001FS9NE,,C. Webber,"Item shipped quickly and arrived well packed. Extremely easy to set up and use. Good software & instructions. Robust & speedy network, far faster than my WAN. Has worked on every outlet I've tried so far in my 100 year old house, even through an extension cord.",Homeplug ethernet bridge,1200268800,,
5.0,True,"01 6, 2008",A2MEV0Q2HYZN69,B0001FS9NE,,D. Mccall,"So far this matrix switch has been working great for us in a conference room environment.  Although we haven't really put this device through it's paces (testing video resolutions, noise levels, audio, etc.), this item has worked exactly how I had hoped right out of the box.

The only area that I could see improved on this unit would be the addition of a remote control.  Otherwise, great product with no issues so far.",Great alternative to regular video switching,1199577600,,
5.0,True,"12 28, 2007",A1NV2F2U3EAK25,B0001FS9NE,,Robert E. Orlando,"As with all Sonnet products I've used, this one works without a flaw.
Just installed it and started using it.
Sonnet really knows how to make products for the Mac.",Well crafted product.,1198800000,,
5.0,True,"12 27, 2007",A2A8C5BMXMSEV3,B0001FS9NE,,JonnyB,Bought 3 wireless routers/APs.  This one works the best.  Very stable connection.  I have about 15 PCs connected to it.,Low budget and works well,1198713600,,
5.0,True,"12 19, 2007",A37VWMG8U0OP41,B0001FS9NE,,Eric Thorson,"Having tried a number of different wireless network adapters that connect to the computer via the USB port I have found that this type of device is much better.  It is more reliable; and faster to give you a connection when logging into Windows. This adapter frees you from problems with sleep mode, screen savers, etc. that USB type adapters may have.  If you use Linux, Mac OS, etc. this device is a nice solution as well.  The installation program is slightly buggy, but I was able to get the device configured and it has worked flawlessly ever since.  If you have a device that has an RJ-45 Ethernet port and you want to connect it to an A, B or G wireless network this is the best way that I have found.  Internal cards that plug into the PCI or PCI express ports are also reliable and might be better for online gaming.  But I occasionally like to be able to move my adapter to other devices that have RJ-45 Ethernet ports like Game Consols, other computers, etc.  Many other companies make similar adapters that only use the B & G type networks.  This is the only device that I could find that can use type A networks that I use.  You can only connect to one router or access point at a time.  The only gripe that I have is lack of some encryption protocols.  I live in a rural area so encryption isn't too important to me.  The encryption types that this device support are dated and insufficient for important business use in a location that would be prone to wireless snooping.",Expensive but worth it for my uses!,1198022400,,
5.0,True,"11 21, 2007",A2E6P8E66HNRRC,B0001FS9NE,,R. Hernandez,"Easy to install on XP machine, drivers worked great.

Loaded quickly and easily, and worked!

What else could you ask for?",Worked as expected.,1195603200,,
5.0,True,"10 25, 2007",A1K0XNQWQFQ3LX,B0001FS9NE,,Marilyn,This was exactly what I needed.  The Company provided good communication in regards to receiving my order and shipping information.  Very pleased,REVIEW,1193270400,,
5.0,True,"10 17, 2007",A3NLO85W6QZ3DF,B0001FS9NE,,Stan F.,"I did my research on this product and found it to be exactly what I was looking for. I have run out of space for additional cards on my system and this card combines USB 2.0, Firewire, and RJ45 onto one card. Great card and Amazon had the best price that I could find online.",Excellent Combo Card,1192579200,,
5.0,False,"09 4, 2007",A2FKXQ9IZOVP7B,B0001FS9NE,,J2000,"This modem works with Linux, at least the distros that I've been experimenting with (not Ubuntu, which I gave up on a long time ago so I didn't test this modem with Ubuntu, but rather some of the other Linux versions). I haven't tried all the fancy features of the modem (fax, etc) because I don't need that stuff, but dial-up works. I had some problems getting the modem's speaker to be silent, but I think that's probably an issue with my Linux software, and probably not a problem with the modem itself. Given my earlier frustrations with so-called ""WinModems"", I'm just happy to finally have this Zoom modem that actually works.",Works with Linux,1188864000,,
5.0,True,"08 29, 2007",AGZDSR4R8SA2S,B0001FS9NE,,Kelly Carlson,"I know little about computers. I wanted to be able to use the desktop without having to have our wireless router on all the time. Ordered this, at first it scared me that there was really no instructions. I plugged in the Cat5 from the cable box, ran one cat 5 to desktop, one to wireless router, turned it all back on, and everything works!!! If it's easy enough that I can do it, anyone can. <G>",,1188345600,,
5.0,True,"08 12, 2007",A2ONUO1GWM9JF7,B0001FS9NE,,Awake,"Installed the Lantronix USB device server in 10 minutes, just connected to ethernet, installed software, and plugged in devices. I am using it with an epson scanner and an HP Officejet K60- which is supposed to be (acording to hp) non-compatible with a wireless network. I bought this with the expectation it probably wouldn't work with the HP but it did! wireless connection is great- entire network has full control over devices on other side of house, 2 ports left for any other devices I wish to network, couldn't be happier this product was worth the price for me.

Update: When DSL signal is low or reset, device server sometimes needs to be reconnected or reset as well - usually this is just a matter of disconnecting power and usb devices then reconnecting but sometimes pressing the pinhole reset button is required. It can be annoying but it's mostly attributed to my poor dsl signal, other than that still works great, still highly recommend!",Works Great,1186876800,,
5.0,False,"07 27, 2007",A237IXVY43KS0G,B0001FS9NE,,Optimus,"I've been using it for the last 1 year and enjoyed this antenna.
Thanks to this antenna, my wi-fi internet is available in the entire house + children's playground, which was NOT the case with my router's original antenna. In addition, I must note that unlike other brands, TrendNet is cheaper and offers compatible quality. In short - highly recommended.",Excellent and helpful,1185494400,,
5.0,True,"05 12, 2007",A3THAN78FL9VC3,B0001FS9NE,,P. Kowalski,"This little USB/Firewire Hub is tops.  Lots of ports, and it works like a charm.

This is one great product for the price.",Lots of Ports,1178928000,,
5.0,False,"03 27, 2007",AMYSPSELQTQFA,B0001FS9NE,,Herb Leibacher,One of few that have 8 ports.  It was a great price.  It worked right away and got our system up in running in no time.,This one is a winner,1174953600,,
5.0,True,"02 11, 2007",AQ76D1FI03WK2,B0001FS9NE,,Jen,"I bought this mouse about a year ago, it's been great. I love that I can charge it, I cannot tell you how frustrated I've been with other wireless mice when the battery dies. It's cute, small, perfect to use when I travel or work from home without my docking station.",Love it,1171152000,,
5.0,True,"02 7, 2007",A3PWAWCFHRC4P7,B0001FS9NE,,G. Miglani,"The built in cable is just the right size.  The hub works like a charm.  After fussing with a USB 1.0 hub for a few months, this 2.0 hub is definitely a plus for any travel bag.",4PORT Travel USB2.0 Hub with built in cable,1170806400,,
5.0,False,"02 6, 2007",A1UE58W89ARMKH,B0001FS9NE,,Marc A. Schoenberg,"Have it plugged into my wan/router so people visiting can use both WiFi or Bluetooth.. Especially handy since some of my customers have PDA's that only have Bluetooth built in. Also have several GigaBytes of MP3's for download, and those work fine on both the PDA's and phones.",Bluetooth Access Point,1170720000,,
5.0,False,"01 11, 2007",AECAEHLBBKAHG,B0001FS9NE,,Ingemar Gaines,"This router is great. The setup and installation was very easy. I've tried other routers, but this is by far the best.",Great Router,1168473600,,
5.0,False,"01 5, 2007",A3I49HL6XR62DI,B0001FS9NE,,Victoria A. Wildermuth,"If you ship VHS tapes, you must get these mailers. They make shipping so secure and easy. The only way to fly for those who sell VHS through an online store. They have made my life as a seller so easy!",the only way to ship VHS,1167955200,,
5.0,False,"02 23, 2006",ARDE1OM974L7A,B0001FS9NE,,Andrew B. Schroeder,"Plugged it in.  Set it up the same as my previously failed SMC Barricade Router.  Haven't had any trouble.  I have not used the VPN feature.  Have not used many other features, just an 8-port broadband router.  Works great.",Works fine,1140652800,,
5.0,False,"11 8, 2005",A3H6XJID8VD8C2,B0001FS9NE,,Robert Curtis,I like it !! It has nice features like web administration and it works pretty well. Great Product for an awesome price.,Good Product at a Good price,1131408000,,
5.0,False,"09 24, 2005",A3F8WKYFSG339Z,B0001FS9NE,,R. E. Griffin,"Smallest 4 port hub that I could find.  I use it to recharge power on my road warrier devices (cell phone, mp3 player, camera, etc) from my laptop... using USB cables/plugs from boxwave.",Small flat USB for four - Nicest!,1127520000,,
5.0,True,"09 13, 2005",A8D55T859ZQ6H,B0001FS9NE,,W. Hutchinson,"It works, what else can I say?  I purchased it as a replacement for an older DSL modem in the hopes that it would do a better job of maintaining my connection to the Internet.  There were no installation problems (I use it in connection with a router) and it does appear to be slightly more robust.",It works,1126569600,,
5.0,False,"08 9, 2005",A3PMFLZF8PGNMN,B0001FS9NE,,Teunis Middelkoop,"Installation under Linux is a snap

I am the proud owner of te modem now for 2 months

And I hope it will be my modem for years to come",SuSE Linux and Zoom modem,1123545600,,
5.0,False,"12 28, 2004",A3UFWZLQ1RV8HJ,B0001FS9NE,,George Byron,"I have owned this router for about 1 month. When i got it, i though ""Again standart router..."". But when i launched router nad connected it, and begin configuration via Telnet, i saw perfect menus, which are easy in use. this router have so much great features! And all of them in small box. Also, you can put this router onto wall. It has 8-port switch, up to two Uplinks (WAN or Ethernet hub), powerful feauters and other great stuff. It packed in small, neatly blue box.

If you looking for great router - buy this one, and you will be very happy, like me!","Router, that will help you!",1104192000,,
5.0,False,"11 3, 2004",A2Z9H86XRXBVEI,B0001FS9NE,,FERNANDO CASSIA,"I am a computer geek. I have a lot of devices, many of those with ethernet ports. For instance, I have a PRISMIQ Media Player that hooks to the TV to watch videos and photos stored on the computer.

That device has BOTH an ethernet port for wired lans, and a PCMCIA slot to insert a wireless networking card, but it must be of a given brand and model (from a list of supported cards).

I wanted to hook the device to my LAN without drilling holes on walls, and I didn't want to have to seek a special pcmcia card. So I went with one Sony PCWA-DE80. I connected to the Prismiq ethernet port and Bingo!, instant wireless connectivity to my Netgear 802.11a Wireless Access Point!.

A bonus with one of these devices you can say GOODBYE to WIFI driver issues. You just need a WIFI access point next to your adsl or cable modem, and this device. Then you can hook ANYTHING with a working ethernet port to your wireless lan!. It could be  a PC or any other device (could be a game console!). You plug the Sony ethernet-to-wifi converter into the device's RJ45 ethernet port and ... instant wireless connectivity. As far as the PC or  device is concerned, it's talking to a wired ethernet, even while it's not, as the sony devices bridges wifi to wired ethernet networks!.

Setup is a breeze. Just point your browser to the devices's IP address and enter your wifi configuration data (supports wep up to 128 bits), the IP address that you want assigned to it, and that's it!. Then when you plug this unit to any device with an ethernet port, that device will immediately connect to your wifi network!. I even used one of these boxes to get instant WiFi connectivity on my old lan server running IBM OS/2, an operating system that doesn't have plenty of WiFi cards supported (if any).

Another bonus: switch operating systems painlessly, don't worry about the availability of wifi drivers!. I test software for a living, so I often find myself installing several flavors of Linux on my notebook. However, availability of Wifi drivers for Linux is scarce. So, instead of having to thinker with the computer, I just tell linux to use the notebook's ethernet port, and I then plug the SONY ethernet to wifi converter and that's it. Instant connection and no need to drill holes on the walls.

The downside: It's expensive, like most Sony gear. You can probably find several less expensive ""ethernet to Wi-Fi"" converters on the market, but to my knowledge the Sony ones are the ONLY that support the 5 Ghz 802.11a standard!, all cheaper devices work ONLY in the 2.4 Ghz frequency, using either 802.11b or 802.11g. I choose 802.11a because, while older, the 5 Ghz band is less prone to interference from 2.4 Ghz cordless phones, microwave ovens (did you know your microwave oven operates at 2.4 ghz?), and wireless security cameras, all of which pollute the 2.4 Ghz frequency spectrum.

The PCWADE80 works BOTH in 2.4 Ghz frequency (802.11b ang ""g"") and also in 802.11a. Unlike the previous model (PCWADE50) this one claims to support 72mbps ""turbo"" mode in 802.11a! (haven't tested it).","Expensive, but worth it! painless and powerful",1099440000,,
5.0,False,"04 14, 2004",A3UZ2RCTUN4S9Z,B0001FS9NE,,L. M. Sharp,"Finally, a sub $100.00 8 port switch/router/VPN/firewall with Stateful Packet Inspection and everything you need to get your SOHO safely connected to the Internet. There are other's out there, but nowhere near the features at this price range. Setup in place of an older Linksys HPRO200 router/firewall was about 10 minutes including wiring and cycling the cable modem.  Rule sets will take awhile longer, but should be nice once it's done with configuration backup and restore features.",About time...,1081900800,,
5.0,True,"03 2, 2004",A3BXPR54JNE5WT,B0001FS9NE,,BW,"I am running a Intel Celeron 1.0 Ghz custom built PC which only has USB 1.0 built on the motherboard.
Recently, I bought a less expensive USB 2.0 card at a local retailer thinking a usb card is a usb card.  I had a horrible time installing it and it never really worked right.  When I purchased a Western Digital USB 2.0 External Hard Drive to add to my system is when I found out not all usb cards are created the same. The WD hard drive just would not operate on the cheaper usb 2.0 card. I could not transfer files or write to the drive without getting errors.  I thought it was the hard drive but after exchanging it and getting another one only to have the same problem I determined it must be the usb controller.
That is when I searched the net and looked at reviews for the best USB 2.0 card out right now.  Every computer magazine website gave this card excellent reviews so I thought I would buy it from Amazon.com and give it a try.
It was very easy to install and I absolutely love the added front USB port which is included in the box and fits in an open 5 1/4 bay.  Since I have an older machine I did not have any front usb ports. With this in mind along with the great reviews it has been given the purchase was a no brainer. I believe the NEC drivers which this card uses makes it top notch.  I would recommend this card highly.",Great USB 2.0 Card...,1078185600,,
5.0,True,"02 29, 2004",A1FR68QH6Z4YZM,B0001FS9NE,,kkrome25,"This is my first modification on any type of computer. In fact, I did it incorrectly, and it still worked. What I mean is, you are supposed to download the driver (CDROM or online) and then install the card. Windows XP recognized it immediately and it works as advertised at 480 Mbits/sec. If you must know just one important thing about USB 2.0, remember not to unplug the peripheral device when the PC is on. Power down first, then unplug the device, be it printer, digital camera, external HD, or cordless microphone. It could result in a crash and/or data loss (Thanks to Christine for this word of advice).",So Easy,1078012800,,
5.0,True,"01 21, 2004",A26ILRNWFWKTEB,B0001FS9NE,,J Ken Kuzenski,"This is a PCI card to add USB to an older computer; 3 slots on the back and one internal--this card included a USB slot in a drive-bay cover, which you can install if you've got a free bay on your PC, connecting it to the internal USB slot with a supplied cord.  The card works great on my P3-800 at work, running Windows 2000.  Installed without a bit of trouble, and works perfectly.  Following the installation directions had me up and running in a few minutes, and the PC recognized the card and loaded the drivers (which I'd put on from the install CD) immediately without a single hitch.  Good as it gets!",Couldn't be better!,1074643200,,
5.0,True,"09 26, 2003",AFFTVSSV0D5A1,B0001FS9NE,,D,"I am very satisfied with the purchase of this wireless router.
The setup took just a few minutes to complete the setup wizard and after that everything worked from the first time, perfectly.
I have now wireless connectivity throughout the whole house. The connection is stable and the speed is as advertised.
I considered Linksys and Netgear routers, but there always was some kind of problem with them.
I have not found any complaints with this 3Com router. Also my personal experience with 3Com products was another factor for my decision to by this product.
Bottom line - if you are looking for reliable, easy to use router this product is for you.","Good product, which is very easy to setup and use",1064534400,,
5.0,False,"11 8, 2002",A3TLPNECI4DG3N,B0001FS9NE,,Carl Fongheiser,"Need to network computers on different floors?  This product can be used as a bridge or as an interface for an individual machine.  All I had to do was take the units out of the box, plug them in to the power line and the Ethernet switch (using the supplied patch cable), and it all worked right away.  Just a word of warning, though;  you can't plug these into a surge protector (including any surge protector inside a power strip.)","Easy to set up, works like a dream!",1036713600,,
5.0,False,"05 25, 2002",A1MJWOYNJSZPPJ,B0001FS9NE,,James,You can't go wrong with this device.  It's the only hub I have that operates solely on power supplied by the PC.  Plug it in and go.  It's that easy to use.,Solid performer,1022284800,,
1.0,True,"05 17, 2018",A2RV54OXBGRD2Z,B0001FS9NE,,minwei chen,"The review that has 5 stars
I really wonder that is real
It doesn't stay connected the whole time
I would not recommend the product",... doesn't stay connected the whole time I would not recommend the,1526515200,,
5.0,False,"05 16, 2018",A3PWOYJPO4CT93,B0001FS9NE,,Camille M.,perfect device. the only thing that would Make this better? people that actually wait for it to be released and test it themselves before Reviewing it.,perfect device. the only thing that would Make this ...,1526428800,,
1.0,False,"05 15, 2018",A2HL609RR13WNZ,B0001FS9NE,,George Leroy Tirebiter,All the reviews are not for the product listed. Amazon needs to straighten this mess out.,Doesn't Make Sense.,1526342400,,
1.0,True,"05 14, 2018",A14HDK1OLFYMVM,B0001FS9NE,,AL,"So far, I am not impressed. It did arrive quickly, but it does not work for us. I followed the instructions to a ""T"" several times on several devices and it would not connect. I started skeptical because there is no product on Amazon that has 300 reviews and every one is 5 stars. This is literally the 2nd 1-star review (and I think the other person was wise for not purchasing).  I've grown even more skeptical and plan on returning this product unless someone from Opticover is willing to help out.","Does Not Work. I Feel I've Been ""Had""",1526256000,,
1.0,False,"05 13, 2018",A3P2DW4YDYK88C,B0001FS9NE,,W. Racca,"I looked at purchasing this Router.  However, one has to wonder where these ratings are coming from since some of the reviews, along with the questions folks have asked about the product, do not seem to have anything to do with this product. What's-up Amazon.","I looked at purchasing this Router. However, one ...",1526169600,,
